BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,Log10TrialCount
26,62,0.2421875000,-0.0078125000,1.173142511268e-01,1.173500000000e-01,20000,20004,34.5073
26,63,0.2460937500,-0.0039062500,1.505018353272e-01,1.548500000000e-01,20000,20004,34.6155
26,64,0.2500000000,0.0000000000,1.634882813186e-01,1.599500000000e-01,20000,20004,34.6515
26,65,0.2539062500,0.0039062500,1.505018353272e-01,1.506500000000e-01,20000,20004,34.6155
26,66,0.2578125000,0.0078125000,1.173142511268e-01,1.193000000000e-01,20000,20004,34.5073
26,67,0.2617187500,0.0117187500,7.723602444418e-02,7.495000000000e-02,20000,20004,34.3258
26,68,0.2656250000,0.0156250000,4.276042875802e-02,4.220000000000e-02,20000,20004,34.0690
26,69,0.2695312500,0.0195312500,1.977669830059e-02,2.075000000000e-02,20000,20004,33.7341
26,70,0.2734375000,0.0234375000,7.570028057641e-03,6.600000000000e-03,20000,20004,33.3171
26,71,0.2773437500,0.0273437500,2.367185003270e-03,2.250000000000e-03,20000,20004,32.8122
26,72,0.2812500000,0.0312500000,5.938582586602e-04,6.500000000000e-04,20000,20004,32.2117
26,73,0.2851562500,0.0351562500,1.164641379704e-04,1.500000000000e-04,20000,20004,31.5042
26,74,0.2890625000,0.0390625000,1.717592852154e-05,0.000000000000e+00,20000,20004,30.6729
26,75,0.2929687500,0.0429687500,1.789159220994e-06,0.000000000000e+00,20000,20004,29.6906
26,76,0.2968750000,0.0468750000,1.172110607769e-07,0.000000000000e+00,20000,20004,28.5070
26,77,0.3007812500,0.0507812500,3.627625979575e-09,0.000000000000e+00,20000,20004,26.9976
27,51,0.1992187500,-0.0507812500,5.611779667534e-08,0.000000000000e+00,20000,20004,29.1175
27,53,0.2070312500,-0.0429687500,9.695064870910e-06,0.000000000000e+00,20000,20004,31.3549
27,55,0.2148437500,-0.0351562500,4.020720716305e-04,4.500000000000e-04,20000,20004,32.9727
27,57,0.2226562500,-0.0273437500,6.272305108045e-03,6.650000000000e-03,20000,20004,34.1658
27,59,0.2304687500,-0.0195312500,4.439574607065e-02,4.610000000000e-02,20000,20004,35.0157
27,61,0.2382812500,-0.0117187500,1.569969000943e-01,1.586000000000e-01,20000,20004,35.5642
27,63,0.2460937500,-0.0039062500,2.919232254727e-01,2.929500000000e-01,20000,20004,35.8336
27,65,0.2539062500,0.0039062500,2.919232254727e-01,2.854500000000e-01,20000,20004,35.8336
27,67,0.2617187500,0.0117187500,1.569969000943e-01,1.580500000000e-01,20000,20004,35.5642
27,69,0.2695312500,0.0195312500,4.439574607065e-02,4.500000000000e-02,20000,20004,35.0157
27,71,0.2773437500,0.0273437500,6.272305108045e-03,5.950000000000e-03,20000,20004,34.1658
27,73,0.2851562500,0.0351562500,4.020720716305e-04,8.000000000000e-04,20000,20004,32.9727
27,75,0.2929687500,0.0429687500,9.695064870910e-06,0.000000000000e+00,20000,20004,31.3549
27,77,0.3007812500,0.0507812500,5.611779667534e-08,0.000000000000e+00,20000,20004,29.1175
28,50,0.1953125000,-0.0546875000,7.095462852018e-10,0.000000000000e+00,20000,20004,28.1320
28,51,0.1992187500,-0.0507812500,2.517835530855e-08,0.000000000000e+00,20000,20004,29.6821
28,52,0.2031250000,-0.0468750000,4.232185311422e-07,0.000000000000e+00,20000,20004,30.9076
28,53,0.2070312500,-0.0429687500,4.486938213663e-06,0.000000000000e+00,20000,20004,31.9330
28,54,0.2109375000,-0.0390625000,3.370596614831e-05,0.000000000000e+00,20000,20004,32.8087
28,55,0.2148437500,-0.0351562500,1.910646766807e-04,2.500000000000e-04,20000,20004,33.5622
28,56,0.2187500000,-0.0312500000,8.498773118392e-04,6.500000000000e-04,20000,20004,34.2104
28,57,0.2226562500,-0.0273437500,3.045488257646e-03,3.300000000000e-03,20000,20004,34.7647
28,58,0.2265625000,-0.0234375000,8.956696368839e-03,9.050000000000e-03,20000,20004,35.2332
28,59,0.2304687500,-0.0195312500,2.191240701857e-02,2.225000000000e-02,20000,20004,35.6217
28,60,0.2343750000,-0.0156250000,4.503995660816e-02,4.590000000000e-02,20000,20004,35.9346
28,61,0.2382812500,-0.0117187500,7.834960510707e-02,7.820000000000e-02,20000,20004,36.1751
28,62,0.2421875000,-0.0078125000,1.159504200580e-01,1.151500000000e-01,20000,20004,36.3453
28,63,0.2460937500,-0.0039062500,1.464969228235e-01,1.455000000000e-01,20000,20004,36.4469
28,64,0.2500000000,0.0000000000,1.583378395178e-01,1.552500000000e-01,20000,20004,36.4806
28,65,0.2539062500,0.0039062500,1.464969228235e-01,1.472500000000e-01,20000,20004,36.4469
28,66,0.2578125000,0.0078125000,1.159504200580e-01,1.189000000000e-01,20000,20004,36.3453
28,67,0.2617187500,0.0117187500,7.834960510707e-02,7.845000000000e-02,20000,20004,36.1751
28,68,0.2656250000,0.0156250000,4.503995660816e-02,4.695000000000e-02,20000,20004,35.9346
28,69,0.2695312500,0.0195312500,2.191240701857e-02,2.010000000000e-02,20000,20004,35.6217
28,70,0.2734375000,0.0234375000,8.956696368839e-03,8.500000000000e-03,20000,20004,35.2332
28,71,0.2773437500,0.0273437500,3.045488257646e-03,3.450000000000e-03,20000,20004,34.7647
28,72,0.2812500000,0.0312500000,8.498773118392e-04,8.000000000000e-04,20000,20004,34.2104
28,73,0.2851562500,0.0351562500,1.910646766807e-04,1.000000000000e-04,20000,20004,33.5622
28,74,0.2890625000,0.0390625000,3.370596614831e-05,0.000000000000e+00,20000,20004,32.8087
28,75,0.2929687500,0.0429687500,4.486938213663e-06,0.000000000000e+00,20000,20004,31.9330
28,76,0.2968750000,0.0468750000,4.232185311422e-07,0.000000000000e+00,20000,20004,30.9076
28,77,0.3007812500,0.0507812500,2.517835530855e-08,0.000000000000e+00,20000,20004,29.6821
28,78,0.3046875000,0.0546875000,7.095462852018e-10,0.000000000000e+00,20000,20004,28.1320
29,49,0.1914062500,-0.0585937500,3.112045110534e-10,0.000000000000e+00,20000,20004,28.6696
29,51,0.1992187500,-0.0507812500,2.149113031200e-07,0.000000000000e+00,20000,20004,31.5088
29,53,0.2070312500,-0.0429687500,2.009547336431e-05,0.000000000000e+00,20000,20004,33.4797
29,55,0.2148437500,-0.0351562500,6.045143909673e-04,5.500000000000e-04,20000,20004,34.9580
29,57,0.2226562500,-0.0273437500,7.742892818518e-03,8.250000000000e-03,20000,20004,36.0655
29,59,0.2304687500,-0.0195312500,4.835626136575e-02,4.840000000000e-02,20000,20004,36.8610
29,61,0.2382812500,-0.0117187500,1.586178591696e-01,1.584500000000e-01,20000,20004,37.3769
29,63,0.2460937500,-0.0039062500,2.846581615593e-01,2.843500000000e-01,20000,20004,37.6309
29,65,0.2539062500,0.0039062500,2.846581615593e-01,2.861500000000e-01,20000,20004,37.6309
29,67,0.2617187500,0.0117187500,1.586178591696e-01,1.602000000000e-01,20000,20004,37.3769
29,69,0.2695312500,0.0195312500,4.835626136575e-02,4.570000000000e-02,20000,20004,36.8610
29,71,0.2773437500,0.0273437500,7.742892818518e-03,7.250000000000e-03,20000,20004,36.0655
29,73,0.2851562500,0.0351562500,6.045143909673e-04,7.000000000000e-04,20000,20004,34.9580
29,75,0.2929687500,0.0429687500,2.009547336431e-05,0.000000000000e+00,20000,20004,33.4797
29,77,0.3007812500,0.0507812500,2.149113031200e-07,0.000000000000e+00,20000,20004,31.5088
29,79,0.3085937500,0.0585937500,3.112045110534e-10,0.000000000000e+00,20000,20004,28.6696
30,49,0.1914062500,-0.0585937500,1.357235532788e-10,0.000000000000e+00,20000,20004,29.1881
30,50,0.1953125000,-0.0546875000,5.264428733239e-09,0.000000000000e+00,20000,20004,30.7768
30,51,0.1992187500,-0.0507812500,9.694445512259e-08,0.000000000000e+00,20000,20004,32.0420
30,52,0.2031250000,-0.0468750000,1.128779002219e-06,0.000000000000e+00,20000,20004,33.1081
30,53,0.2070312500,-0.0429687500,9.337326305124e-06,0.000000000000e+00,20000,20004,34.0257
30,54,0.2109375000,-0.0390625000,5.845347574315e-05,5.000000000000e-05,20000,20004,34.8223
30,55,0.2148437500,-0.0351562500,2.880519838304e-04,5.500000000000e-04,20000,20004,35.5149
30,56,0.2187500000,-0.0312500000,1.147505045790e-03,8.000000000000e-04,20000,20004,36.1152
30,57,0.2226562500,-0.0273437500,3.765927526454e-03,3.050000000000e-03,20000,20004,36.6313
30,58,0.2265625000,-0.0234375000,1.032403807875e-02,1.000000000000e-02,20000,20004,37.0693
30,59,0.2304687500,-0.0195312500,2.388867699889e-02,2.420000000000e-02,20000,20004,37.4337
30,60,0.2343750000,-0.0156250000,4.702024830474e-02,4.910000000000e-02,20000,20004,37.7278
30,61,0.2382812500,-0.0117187500,7.918637271321e-02,7.985000000000e-02,20000,20004,37.9541
30,62,0.2421875000,-0.0078125000,1.145815289156e-01,1.089500000000e-01,20000,20004,38.1146
30,63,0.2460937500,-0.0039062500,1.428615363711e-01,1.433500000000e-01,20000,20004,38.2104
30,64,0.2500000000,0.0000000000,1.537341842720e-01,1.530500000000e-01,20000,20004,38.2422
30,65,0.2539062500,0.0039062500,1.428615363711e-01,1.452500000000e-01,20000,20004,38.2104
30,66,0.2578125000,0.0078125000,1.145815289156e-01,1.141000000000e-01,20000,20004,38.1146
30,67,0.2617187500,0.0117187500,7.918637271321e-02,7.885000000000e-02,20000,20004,37.9541
30,68,0.2656250000,0.0156250000,4.702024830474e-02,4.820000000000e-02,20000,20004,37.7278
30,69,0.2695312500,0.0195312500,2.388867699889e-02,2.370000000000e-02,20000,20004,37.4337
30,70,0.2734375000,0.0234375000,1.032403807875e-02,1.180000000000e-02,20000,20004,37.0693
30,71,0.2773437500,0.0273437500,3.765927526454e-03,3.600000000000e-03,20000,20004,36.6313
30,72,0.2812500000,0.0312500000,1.147505045790e-03,1.050000000000e-03,20000,20004,36.1152
30,73,0.2851562500,0.0351562500,2.880519838304e-04,4.000000000000e-04,20000,20004,35.5149
30,74,0.2890625000,0.0390625000,5.845347574315e-05,1.000000000000e-04,20000,20004,34.8223
30,75,0.2929687500,0.0429687500,9.337326305124e-06,0.000000000000e+00,20000,20004,34.0257
30,76,0.2968750000,0.0468750000,1.128779002219e-06,0.000000000000e+00,20000,20004,33.1081
30,77,0.3007812500,0.0507812500,9.694445512259e-08,0.000000000000e+00,20000,20004,32.0420
30,78,0.3046875000,0.0546875000,5.264428733239e-09,0.000000000000e+00,20000,20004,30.7768
30,79,0.3085937500,0.0585937500,1.357235532788e-10,0.000000000000e+00,20000,20004,29.1881
31,49,0.1914062500,-0.0585937500,2.441822865627e-09,0.000000000000e+00,20000,20004,31.3059
31,51,0.1992187500,-0.0507812500,6.043571173938e-07,0.000000000000e+00,20000,20004,33.6995
31,53,0.2070312500,-0.0429687500,3.660195186628e-05,0.000000000000e+00,20000,20004,35.4817
31,55,0.2148437500,-0.0351562500,8.529980339381e-04,5.500000000000e-04,20000,20004,36.8492
31,57,0.2226562500,-0.0273437500,9.268229229847e-03,8.600000000000e-03,20000,20004,37.8852
31,59,0.2304687500,-0.0195312500,5.200269291299e-02,4.830000000000e-02,20000,20004,38.6342
31,61,0.2382812500,-0.0117187500,1.598054822764e-01,1.623000000000e-01,20000,20004,39.1218
31,63,0.2460937500,-0.0039062500,2.780333887960e-01,2.745000000000e-01,20000,20004,39.3623
31,65,0.2539062500,0.0039062500,2.780333887960e-01,2.836000000000e-01,20000,20004,39.3623
31,67,0.2617187500,0.0117187500,1.598054822764e-01,1.582500000000e-01,20000,20004,39.1218
31,69,0.2695312500,0.0195312500,5.200269291299e-02,5.395000000000e-02,20000,20004,38.6342
31,71,0.2773437500,0.0273437500,9.268229229847e-03,9.200000000000e-03,20000,20004,37.8852
31,73,0.2851562500,0.0351562500,8.529980339381e-04,7.500000000000e-04,20000,20004,36.8492
31,75,0.2929687500,0.0429687500,3.660195186628e-05,0.000000000000e+00,20000,20004,35.4817
31,77,0.3007812500,0.0507812500,6.043571173938e-07,0.000000000000e+00,20000,20004,33.6995
31,79,0.3085937500,0.0585937500,2.441822865627e-09,0.000000000000e+00,20000,20004,31.3059
32,48,0.1875000000,-0.0625000000,2.537243062868e-11,0.000000000000e+00,20000,20004,30.1696
32,49,0.1914062500,-0.0585937500,1.071396658300e-09,0.000000000000e+00,20000,20004,31.7952
32,50,0.1953125000,-0.0546875000,2.152086042717e-08,0.000000000000e+00,20000,20004,33.0981
32,51,0.1992187500,-0.0507812500,2.739018599822e-07,0.000000000000e+00,20000,20004,34.2029
32,52,0.2031250000,-0.0468750000,2.482235606089e-06,0.000000000000e+00,20000,20004,35.1601
32,53,0.2070312500,-0.0429687500,1.706598420661e-05,0.000000000000e+00,20000,20004,35.9974
32,54,0.2109375000,-0.0390625000,9.260806135648e-05,1.000000000000e-04,20000,20004,36.7319
32,55,0.2148437500,-0.0351562500,4.074240924033e-04,2.500000000000e-04,20000,20004,37.3753
32,56,0.2187500000,-0.0312500000,1.481319566731e-03,1.050000000000e-03,20000,20004,37.9359
32,57,0.2226562500,-0.0273437500,4.514497727179e-03,4.400000000000e-03,20000,20004,38.4199
32,58,0.2265625000,-0.0234375000,1.165677384839e-02,1.145000000000e-02,20000,20004,38.8318
32,59,0.2304687500,-0.0195312500,2.571026755345e-02,2.560000000000e-02,20000,20004,39.1754
32,60,0.2343750000,-0.0156250000,4.874238223675e-02,4.945000000000e-02,20000,20004,39.4532
32,61,0.2382812500,-0.0117187500,7.980404148853e-02,7.970000000000e-02,20000,20004,39.6673
32,62,0.2421875000,-0.0078125000,1.132284614626e-01,1.121500000000e-01,20000,20004,39.8192
32,63,0.2460937500,-0.0039062500,1.395464281810e-01,1.380500000000e-01,20000,20004,39.9100
32,64,0.2500000000,0.0000000000,1.495919020846e-01,1.447000000000e-01,20000,20004,39.9402
32,65,0.2539062500,0.0039062500,1.395464281810e-01,1.464000000000e-01,20000,20004,39.9100
32,66,0.2578125000,0.0078125000,1.132284614626e-01,1.166500000000e-01,20000,20004,39.8192
32,67,0.2617187500,0.0117187500,7.980404148853e-02,7.935000000000e-02,20000,20004,39.6673
32,68,0.2656250000,0.0156250000,4.874238223675e-02,4.815000000000e-02,20000,20004,39.4532
32,69,0.2695312500,0.0195312500,2.571026755345e-02,2.465000000000e-02,20000,20004,39.1754
32,70,0.2734375000,0.0234375000,1.165677384839e-02,1.175000000000e-02,20000,20004,38.8318
32,71,0.2773437500,0.0273437500,4.514497727179e-03,4.750000000000e-03,20000,20004,38.4199
32,72,0.2812500000,0.0312500000,1.481319566731e-03,1.050000000000e-03,20000,20004,37.9359
32,73,0.2851562500,0.0351562500,4.074240924033e-04,3.500000000000e-04,20000,20004,37.3753
32,74,0.2890625000,0.0390625000,9.260806135648e-05,0.000000000000e+00,20000,20004,36.7319
32,75,0.2929687500,0.0429687500,1.706598420661e-05,0.000000000000e+00,20000,20004,35.9974
32,76,0.2968750000,0.0468750000,2.482235606089e-06,0.000000000000e+00,20000,20004,35.1601
32,77,0.3007812500,0.0507812500,2.739018599822e-07,0.000000000000e+00,20000,20004,34.2029
32,78,0.3046875000,0.0546875000,2.152086042717e-08,0.000000000000e+00,20000,20004,33.0981
32,79,0.3085937500,0.0585937500,1.071396658300e-09,0.000000000000e+00,20000,20004,31.7952
32,80,0.3125000000,0.0625000000,2.537243062868e-11,0.000000000000e+00,20000,20004,30.1696
33,47,0.1835937500,-0.0664062500,1.087389884086e-11,0.000000000000e+00,20000,20004,30.6334
33,49,0.1914062500,-0.0585937500,1.050127162698e-08,0.000000000000e+00,20000,20004,33.6182
33,51,0.1992187500,-0.0507812500,1.394148239548e-06,0.000000000000e+00,20000,20004,35.7413
33,53,0.2070312500,-0.0429687500,6.060982114196e-05,1.000000000000e-04,20000,20004,37.3795
33,55,0.2148437500,-0.0351562500,1.145617924660e-03,1.100000000000e-03,20000,20004,38.6560
33,57,0.2226562500,-0.0273437500,1.082421369118e-02,1.180000000000e-02,20000,20004,39.6314
33,59,0.2304687500,-0.0195312500,5.535168092701e-02,5.555000000000e-02,20000,20004,40.3401
33,61,0.2382812500,-0.0117187500,1.606488946151e-01,1.590500000000e-01,20000,20004,40.8029
33,63,0.2460937500,-0.0039062500,2.719675783605e-01,2.665500000000e-01,20000,20004,41.0315
33,65,0.2539062500,0.0039062500,2.719675783605e-01,2.756500000000e-01,20000,20004,41.0315
33,67,0.2617187500,0.0117187500,1.606488946151e-01,1.636000000000e-01,20000,20004,40.8029
33,69,0.2695312500,0.0195312500,5.535168092701e-02,5.455000000000e-02,20000,20004,40.3401
33,71,0.2773437500,0.0273437500,1.082421369118e-02,1.105000000000e-02,20000,20004,39.6314
33,73,0.2851562500,0.0351562500,1.145617924660e-03,8.000000000000e-04,20000,20004,38.6560
33,75,0.2929687500,0.0429687500,6.060982114196e-05,1.500000000000e-04,20000,20004,37.3795
33,77,0.3007812500,0.0507812500,1.394148239548e-06,5.000000000000e-05,20000,20004,35.7413
33,79,0.3085937500,0.0585937500,1.050127162698e-08,0.000000000000e+00,20000,20004,33.6182
33,81,0.3164062500,0.0664062500,1.087389884086e-11,0.000000000000e+00,20000,20004,30.6334
34,47,0.1835937500,-0.0664062500,4.632378429964e-12,0.000000000000e+00,20000,20004,31.0796
34,48,0.1875000000,-0.0625000000,2.122116939706e-10,0.000000000000e+00,20000,20004,32.7406
34,49,0.1914062500,-0.0585937500,4.632183382451e-09,0.000000000000e+00,20000,20004,34.0796
34,50,0.1953125000,-0.0546875000,6.418200480428e-08,0.000000000000e+00,20000,20004,35.2212
34,51,0.1992187500,-0.0507812500,6.344522158586e-07,0.000000000000e+00,20000,20004,36.2162
34,52,0.2031250000,-0.0468750000,4.768004531301e-06,0.000000000000e+00,20000,20004,37.0922
34,53,0.2070312500,-0.0429687500,2.834578693859e-05,5.000000000000e-05,20000,20004,37.8663
34,54,0.2109375000,-0.0390625000,1.369578616439e-04,1.000000000000e-04,20000,20004,38.5504
34,55,0.2148437500,-0.0351562500,5.483349681256e-04,6.000000000000e-04,20000,20004,39.1529
34,56,0.2187500000,-0.0312500000,1.845528695309e-03,1.200000000000e-03,20000,20004,39.6799
34,57,0.2226562500,-0.0273437500,5.279276796678e-03,4.900000000000e-03,20000,20004,40.1364
34,58,0.2265625000,-0.0234375000,1.294451245731e-02,1.115000000000e-02,20000,20004,40.5259
34,59,0.2304687500,-0.0195312500,2.738497092973e-02,2.785000000000e-02,20000,20004,40.8513
34,60,0.2343750000,-0.0156250000,5.024187333765e-02,5.025000000000e-02,20000,20004,41.1149
34,61,0.2382812500,-0.0117187500,8.024743658097e-02,8.145000000000e-02,20000,20004,41.3182
34,62,0.2421875000,-0.0078125000,1.119046822047e-01,1.114500000000e-01,20000,20004,41.4627
34,63,0.2460937500,-0.0039062500,1.365109958485e-01,1.387500000000e-01,20000,20004,41.5490
34,64,0.2500000000,0.0000000000,1.458432260894e-01,1.444500000000e-01,20000,20004,41.5777
34,65,0.2539062500,0.0039062500,1.365109958485e-01,1.342000000000e-01,20000,20004,41.5490
34,66,0.2578125000,0.0078125000,1.119046822047e-01,1.145500000000e-01,20000,20004,41.4627
34,67,0.2617187500,0.0117187500,8.024743658097e-02,7.945000000000e-02,20000,20004,41.3182
34,68,0.2656250000,0.0156250000,5.024187333765e-02,5.085000000000e-02,20000,20004,41.1149
34,69,0.2695312500,0.0195312500,2.738497092973e-02,2.780000000000e-02,20000,20004,40.8513
34,70,0.2734375000,0.0234375000,1.294451245731e-02,1.280000000000e-02,20000,20004,40.5259
34,71,0.2773437500,0.0273437500,5.279276796678e-03,6.150000000000e-03,20000,20004,40.1364
34,72,0.2812500000,0.0312500000,1.845528695309e-03,1.200000000000e-03,20000,20004,39.6799
34,73,0.2851562500,0.0351562500,5.483349681256e-04,5.500000000000e-04,20000,20004,39.1529
34,74,0.2890625000,0.0390625000,1.369578616439e-04,2.000000000000e-04,20000,20004,38.5504
34,75,0.2929687500,0.0429687500,2.834578693859e-05,5.000000000000e-05,20000,20004,37.8663
34,76,0.2968750000,0.0468750000,4.768004531301e-06,0.000000000000e+00,20000,20004,37.0922
34,77,0.3007812500,0.0507812500,6.344522158586e-07,0.000000000000e+00,20000,20004,36.2162
34,78,0.3046875000,0.0546875000,6.418200480428e-08,0.000000000000e+00,20000,20004,35.2212
34,79,0.3085937500,0.0585937500,4.632183382451e-09,0.000000000000e+00,20000,20004,34.0796
34,80,0.3125000000,0.0625000000,2.122116939706e-10,0.000000000000e+00,20000,20004,32.7406
34,81,0.3164062500,0.0664062500,4.632378429964e-12,0.000000000000e+00,20000,20004,31.0796
35,47,0.1835937500,-0.0664062500,9.544368891287e-11,0.000000000000e+00,20000,20004,33.1958
35,49,0.1914062500,-0.0585937500,3.279707235159e-08,0.000000000000e+00,20000,20004,35.7319
35,51,0.1992187500,-0.0507812500,2.796863023063e-06,0.000000000000e+00,20000,20004,37.6628
35,53,0.2070312500,-0.0429687500,9.329717695381e-05,1.000000000000e-04,20000,20004,39.1860
35,55,0.2148437500,-0.0351562500,1.479241981079e-03,1.300000000000e-03,20000,20004,40.3861
35,57,0.2226562500,-0.0273437500,1.239095122352e-02,1.295000000000e-02,20000,20004,41.3092
35,59,0.2304687500,-0.0195312500,5.842275653619e-02,6.125000000000e-02,20000,20004,41.9827
35,61,0.2382812500,-0.0117187500,1.612178230411e-01,1.645500000000e-01,20000,20004,42.4235
35,63,0.2460937500,-0.0039062500,2.663931002857e-01,2.638500000000e-01,20000,20004,42.6416
35,65,0.2539062500,0.0039062500,2.663931002857e-01,2.602500000000e-01,20000,20004,42.6416
35,67,0.2617187500,0.0117187500,1.612178230411e-01,1.604500000000e-01,20000,20004,42.4235
35,69,0.2695312500,0.0195312500,5.842275653619e-02,6.140000000000e-02,20000,20004,41.9827
35,71,0.2773437500,0.0273437500,1.239095122352e-02,1.260000000000e-02,20000,20004,41.3092
35,73,0.2851562500,0.0351562500,1.479241981079e-03,1.250000000000e-03,20000,20004,40.3861
35,75,0.2929687500,0.0429687500,9.329717695381e-05,5.000000000000e-05,20000,20004,39.1860
35,77,0.3007812500,0.0507812500,2.796863023063e-06,0.000000000000e+00,20000,20004,37.6628
35,79,0.3085937500,0.0585937500,3.279707235159e-08,0.000000000000e+00,20000,20004,35.7319
35,81,0.3164062500,0.0664062500,9.544368891287e-11,0.000000000000e+00,20000,20004,33.1958
36,46,0.1796875000,-0.0703125000,8.254097312533e-13,0.000000000000e+00,20000,20004,31.9209
36,47,0.1835937500,-0.0664062500,4.089772087758e-11,0.000000000000e+00,20000,20004,33.6159
36,48,0.1875000000,-0.0625000000,9.669700494726e-10,0.000000000000e+00,20000,20004,34.9896
36,49,0.1914062500,-0.0585937500,1.453508663839e-08,0.000000000000e+00,20000,20004,36.1666
36,50,0.1953125000,-0.0546875000,1.561386259983e-07,0.000000000000e+00,20000,20004,37.1977
36,51,0.1992187500,-0.0507812500,1.277439315384e-06,0.000000000000e+00,20000,20004,38.1105
36,52,0.2031250000,-0.0468750000,8.283802907415e-06,0.000000000000e+00,20000,20004,38.9224
36,53,0.2070312500,-0.0429687500,4.374995474912e-05,0.000000000000e+00,20000,20004,39.6452
36,54,0.2109375000,-0.0390625000,1.918982390183e-04,1.500000000000e-04,20000,20004,40.2873
36,55,0.2148437500,-0.0351562500,7.093268240940e-04,6.000000000000e-04,20000,20004,40.8550
36,56,0.2187500000,-0.0312500000,2.234379495896e-03,1.750000000000e-03,20000,20004,41.3533
36,57,0.2226562500,-0.0273437500,6.050376251906e-03,5.950000000000e-03,20000,20004,41.7860
36,58,0.2265625000,-0.0234375000,1.418056934040e-02,1.420000000000e-02,20000,20004,42.1559
36,59,0.2304687500,-0.0195312500,2.892212823713e-02,2.890000000000e-02,20000,20004,42.4654
36,60,0.2343750000,-0.0156250000,5.154921104260e-02,4.875000000000e-02,20000,20004,42.7164
36,61,0.2382812500,-0.0117187500,8.055166435816e-02,7.820000000000e-02,20000,20004,42.9103
36,62,0.2421875000,-0.0078125000,1.106186918529e-01,1.116500000000e-01,20000,20004,43.0480
36,63,0.2460937500,-0.0039062500,1.337214623587e-01,1.359500000000e-01,20000,20004,43.1304
36,64,0.2500000000,0.0000000000,1.424336182396e-01,1.465500000000e-01,20000,20004,43.1578
36,65,0.2539062500,0.0039062500,1.337214623587e-01,1.328500000000e-01,20000,20004,43.1304
36,66,0.2578125000,0.0078125000,1.106186918529e-01,1.132500000000e-01,20000,20004,43.0480
36,67,0.2617187500,0.0117187500,8.055166435816e-02,8.105000000000e-02,20000,20004,42.9103
36,68,0.2656250000,0.0156250000,5.154921104260e-02,5.050000000000e-02,20000,20004,42.7164
36,69,0.2695312500,0.0195312500,2.892212823713e-02,2.665000000000e-02,20000,20004,42.4654
36,70,0.2734375000,0.0234375000,1.418056934040e-02,1.395000000000e-02,20000,20004,42.1559
36,71,0.2773437500,0.0273437500,6.050376251906e-03,5.850000000000e-03,20000,20004,41.7860
36,72,0.2812500000,0.0312500000,2.234379495896e-03,2.750000000000e-03,20000,20004,41.3533
36,73,0.2851562500,0.0351562500,7.093268240940e-04,3.500000000000e-04,20000,20004,40.8550
36,74,0.2890625000,0.0390625000,1.918982390183e-04,1.000000000000e-04,20000,20004,40.2873
36,75,0.2929687500,0.0429687500,4.374995474912e-05,5.000000000000e-05,20000,20004,39.6452
36,76,0.2968750000,0.0468750000,8.283802907415e-06,0.000000000000e+00,20000,20004,38.9224
36,77,0.3007812500,0.0507812500,1.277439315384e-06,0.000000000000e+00,20000,20004,38.1105
36,78,0.3046875000,0.0546875000,1.561386259983e-07,0.000000000000e+00,20000,20004,37.1977
36,79,0.3085937500,0.0585937500,1.453508663839e-08,0.000000000000e+00,20000,20004,36.1666
36,80,0.3125000000,0.0625000000,9.669700494726e-10,0.000000000000e+00,20000,20004,34.9896
36,81,0.3164062500,0.0664062500,4.089772087758e-11,0.000000000000e+00,20000,20004,33.6159
36,82,0.3203125000,0.0703125000,8.254097312533e-13,0.000000000000e+00,20000,20004,31.9209
